,Date (MST),Date (MPT),Asset Short Name,Asset Name,Asset Grouping,Volume,Maximum Capability,System Capability,Fuel Type,Sub Fuel Type,Planning Area,Region,timestamp
187619,2020-07-27 10:00:00,2020-07-27 11:00:00,VXH1,VXH1 Vauxhall,VXH1,15.318222213321262,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-27
187620,2020-07-27 11:00:00,2020-07-27 12:00:00,VXH1,VXH1 Vauxhall,VXH1,16.37449989795685,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-27
187621,2020-07-27 12:00:00,2020-07-27 13:00:00,VXH1,VXH1 Vauxhall,VXH1,14.491110684606763,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-27
187622,2020-07-27 13:00:00,2020-07-27 14:00:00,VXH1,VXH1 Vauxhall,VXH1,12.829832962354024,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-27
187623,2020-07-27 14:00:00,2020-07-27 15:00:00,VXH1,VXH1 Vauxhall,VXH1,17.190999534924824,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-27
187624,2020-07-27 15:00:00,2020-07-27 16:00:00,VXH1,VXH1 Vauxhall,VXH1,17.399999618530273,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-27
187625,2020-07-27 16:00:00,2020-07-27 17:00:00,VXH1,VXH1 Vauxhall,VXH1,16.880333172480267,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-27
187626,2020-07-27 17:00:00,2020-07-27 18:00:00,VXH1,VXH1 Vauxhall,VXH1,15.470499631563822,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-27
187627,2020-07-27 18:00:00,2020-07-27 19:00:00,VXH1,VXH1 Vauxhall,VXH1,11.387388658788469,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-27
187628,2020-07-27 19:00:00,2020-07-27 20:00:00,VXH1,VXH1 Vauxhall,VXH1,3.0807777322332064,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-27
187629,2020-07-27 20:00:00,2020-07-27 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-27
187630,2020-07-27 21:00:00,2020-07-27 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-27
187631,2020-07-27 22:00:00,2020-07-27 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-27
187632,2020-07-27 23:00:00,2020-07-28 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-28
187633,2020-07-28 00:00:00,2020-07-28 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-28
187634,2020-07-28 01:00:00,2020-07-28 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-28
187635,2020-07-28 02:00:00,2020-07-28 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-28
187636,2020-07-28 03:00:00,2020-07-28 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-28
187637,2020-07-28 04:00:00,2020-07-28 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-28
187638,2020-07-28 05:00:00,2020-07-28 06:00:00,VXH1,VXH1 Vauxhall,VXH1,1.352944434914324,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-28
187639,2020-07-28 06:00:00,2020-07-28 07:00:00,VXH1,VXH1 Vauxhall,VXH1,9.449388683107165,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-28
187640,2020-07-28 07:00:00,2020-07-28 08:00:00,VXH1,VXH1 Vauxhall,VXH1,10.611944366693496,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-28
187641,2020-07-28 08:00:00,2020-07-28 09:00:00,VXH1,VXH1 Vauxhall,VXH1,14.156444099744162,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-28
187642,2020-07-28 09:00:00,2020-07-28 10:00:00,VXH1,VXH1 Vauxhall,VXH1,16.98605553732978,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-28
187643,2020-07-28 10:00:00,2020-07-28 11:00:00,VXH1,VXH1 Vauxhall,VXH1,16.633277383380467,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-28
187644,2020-07-28 11:00:00,2020-07-28 12:00:00,VXH1,VXH1 Vauxhall,VXH1,16.75199999491374,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-28
187645,2020-07-28 12:00:00,2020-07-28 13:00:00,VXH1,VXH1 Vauxhall,VXH1,16.032333014276293,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-28
187646,2020-07-28 13:00:00,2020-07-28 14:00:00,VXH1,VXH1 Vauxhall,VXH1,16.405999603271486,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-28
187647,2020-07-28 14:00:00,2020-07-28 15:00:00,VXH1,VXH1 Vauxhall,VXH1,16.459721688164606,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-28
187648,2020-07-28 15:00:00,2020-07-28 16:00:00,VXH1,VXH1 Vauxhall,VXH1,17.181888483895197,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-28
187649,2020-07-28 16:00:00,2020-07-28 17:00:00,VXH1,VXH1 Vauxhall,VXH1,16.028833193249174,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-28
187650,2020-07-28 17:00:00,2020-07-28 18:00:00,VXH1,VXH1 Vauxhall,VXH1,14.282999762958951,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-28
187651,2020-07-28 18:00:00,2020-07-28 19:00:00,VXH1,VXH1 Vauxhall,VXH1,9.623833245833715,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-28
187652,2020-07-28 19:00:00,2020-07-28 20:00:00,VXH1,VXH1 Vauxhall,VXH1,2.1781110843022664,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-28
187653,2020-07-28 20:00:00,2020-07-28 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-28
187654,2020-07-28 21:00:00,2020-07-28 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-28
187655,2020-07-28 22:00:00,2020-07-28 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-28
187656,2020-07-28 23:00:00,2020-07-29 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-29
187657,2020-07-29 00:00:00,2020-07-29 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-29
187658,2020-07-29 01:00:00,2020-07-29 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-29
187659,2020-07-29 02:00:00,2020-07-29 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-29
187660,2020-07-29 03:00:00,2020-07-29 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-29
187661,2020-07-29 04:00:00,2020-07-29 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-29
187662,2020-07-29 05:00:00,2020-07-29 06:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-29
187663,2020-07-29 06:00:00,2020-07-29 07:00:00,VXH1,VXH1 Vauxhall,VXH1,7.407222119172414,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-29
187664,2020-07-29 07:00:00,2020-07-29 08:00:00,VXH1,VXH1 Vauxhall,VXH1,14.097777431805929,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-29
187665,2020-07-29 08:00:00,2020-07-29 09:00:00,VXH1,VXH1 Vauxhall,VXH1,12.182777627838982,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-29
187666,2020-07-29 09:00:00,2020-07-29 10:00:00,VXH1,VXH1 Vauxhall,VXH1,16.4239441786872,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-29
187667,2020-07-29 10:00:00,2020-07-29 11:00:00,VXH1,VXH1 Vauxhall,VXH1,16.79799924214681,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-29
187668,2020-07-29 11:00:00,2020-07-29 12:00:00,VXH1,VXH1 Vauxhall,VXH1,16.739499390920002,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-29
187669,2020-07-29 12:00:00,2020-07-29 13:00:00,VXH1,VXH1 Vauxhall,VXH1,16.414666341145832,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-29
187670,2020-07-29 13:00:00,2020-07-29 14:00:00,VXH1,VXH1 Vauxhall,VXH1,16.27699914932251,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-29
187671,2020-07-29 14:00:00,2020-07-29 15:00:00,VXH1,VXH1 Vauxhall,VXH1,16.539499899546307,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-29
187672,2020-07-29 15:00:00,2020-07-29 16:00:00,VXH1,VXH1 Vauxhall,VXH1,16.79799924214681,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-29
187673,2020-07-29 16:00:00,2020-07-29 17:00:00,VXH1,VXH1 Vauxhall,VXH1,16.300332928763495,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-29
187674,2020-07-29 17:00:00,2020-07-29 18:00:00,VXH1,VXH1 Vauxhall,VXH1,13.697888663080004,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-29
187675,2020-07-29 18:00:00,2020-07-29 19:00:00,VXH1,VXH1 Vauxhall,VXH1,9.1476665116681,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-29
187676,2020-07-29 19:00:00,2020-07-29 20:00:00,VXH1,VXH1 Vauxhall,VXH1,1.2940555428630776,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-29
187677,2020-07-29 20:00:00,2020-07-29 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-29
187678,2020-07-29 21:00:00,2020-07-29 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-29
187679,2020-07-29 22:00:00,2020-07-29 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-29
187680,2020-07-29 23:00:00,2020-07-30 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-30
187681,2020-07-30 00:00:00,2020-07-30 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-30
187682,2020-07-30 01:00:00,2020-07-30 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-30
187683,2020-07-30 02:00:00,2020-07-30 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-30
187684,2020-07-30 03:00:00,2020-07-30 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-30
187685,2020-07-30 04:00:00,2020-07-30 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-30
187686,2020-07-30 05:00:00,2020-07-30 06:00:00,VXH1,VXH1 Vauxhall,VXH1,0.6647222005989817,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-30
187687,2020-07-30 06:00:00,2020-07-30 07:00:00,VXH1,VXH1 Vauxhall,VXH1,5.440111022326682,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-30
187688,2020-07-30 07:00:00,2020-07-30 08:00:00,VXH1,VXH1 Vauxhall,VXH1,13.71449980682797,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-30
187689,2020-07-30 08:00:00,2020-07-30 09:00:00,VXH1,VXH1 Vauxhall,VXH1,15.417499947547912,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-30
187690,2020-07-30 09:00:00,2020-07-30 10:00:00,VXH1,VXH1 Vauxhall,VXH1,15.633777548472086,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-30
187691,2020-07-30 10:00:00,2020-07-30 11:00:00,VXH1,VXH1 Vauxhall,VXH1,13.685888622072008,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-30
187692,2020-07-30 11:00:00,2020-07-30 12:00:00,VXH1,VXH1 Vauxhall,VXH1,15.803777538670436,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-30
187693,2020-07-30 12:00:00,2020-07-30 13:00:00,VXH1,VXH1 Vauxhall,VXH1,16.653833106888666,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-30
187694,2020-07-30 13:00:00,2020-07-30 14:00:00,VXH1,VXH1 Vauxhall,VXH1,15.91238843705919,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-30
187695,2020-07-30 14:00:00,2020-07-30 15:00:00,VXH1,VXH1 Vauxhall,VXH1,17.34966609319051,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-30
187696,2020-07-30 15:00:00,2020-07-30 16:00:00,VXH1,VXH1 Vauxhall,VXH1,17.42533307393392,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-30
187697,2020-07-30 16:00:00,2020-07-30 17:00:00,VXH1,VXH1 Vauxhall,VXH1,16.275499671830072,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-30
187698,2020-07-30 17:00:00,2020-07-30 18:00:00,VXH1,VXH1 Vauxhall,VXH1,14.372833132214016,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-30
187699,2020-07-30 18:00:00,2020-07-30 19:00:00,VXH1,VXH1 Vauxhall,VXH1,9.183833148744371,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-30
187700,2020-07-30 19:00:00,2020-07-30 20:00:00,VXH1,VXH1 Vauxhall,VXH1,1.497111066646046,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-30
187701,2020-07-30 20:00:00,2020-07-30 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-30
187702,2020-07-30 21:00:00,2020-07-30 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-30
187703,2020-07-30 22:00:00,2020-07-30 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-30
187704,2020-07-30 23:00:00,2020-07-31 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-31
187705,2020-07-31 00:00:00,2020-07-31 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-31
187706,2020-07-31 01:00:00,2020-07-31 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-31
187707,2020-07-31 02:00:00,2020-07-31 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-31
187708,2020-07-31 03:00:00,2020-07-31 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-31
187709,2020-07-31 04:00:00,2020-07-31 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-31
187710,2020-07-31 05:00:00,2020-07-31 06:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-31
187711,2020-07-31 06:00:00,2020-07-31 07:00:00,VXH1,VXH1 Vauxhall,VXH1,2.0968333156903585,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-31
187712,2020-07-31 07:00:00,2020-07-31 08:00:00,VXH1,VXH1 Vauxhall,VXH1,8.436888792647256,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-31
187713,2020-07-31 08:00:00,2020-07-31 09:00:00,VXH1,VXH1 Vauxhall,VXH1,15.102777626779345,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-31
187714,2020-07-31 09:00:00,2020-07-31 10:00:00,VXH1,VXH1 Vauxhall,VXH1,17.001333186891344,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-31
187715,2020-07-31 10:00:00,2020-07-31 11:00:00,VXH1,VXH1 Vauxhall,VXH1,17.076777698728772,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-31
187716,2020-07-31 11:00:00,2020-07-31 12:00:00,VXH1,VXH1 Vauxhall,VXH1,16.829610759947034,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-31
187717,2020-07-31 12:00:00,2020-07-31 13:00:00,VXH1,VXH1 Vauxhall,VXH1,16.614777394400704,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-31
187718,2020-07-31 13:00:00,2020-07-31 14:00:00,VXH1,VXH1 Vauxhall,VXH1,16.490444005330403,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-31
187719,2020-07-31 14:00:00,2020-07-31 15:00:00,VXH1,VXH1 Vauxhall,VXH1,17.313444125387402,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-31
187720,2020-07-31 15:00:00,2020-07-31 16:00:00,VXH1,VXH1 Vauxhall,VXH1,17.734166122542486,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-31
187721,2020-07-31 16:00:00,2020-07-31 17:00:00,VXH1,VXH1 Vauxhall,VXH1,15.876111097335816,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-31
187722,2020-07-31 17:00:00,2020-07-31 18:00:00,VXH1,VXH1 Vauxhall,VXH1,10.273888749546474,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-31
187723,2020-07-31 18:00:00,2020-07-31 19:00:00,VXH1,VXH1 Vauxhall,VXH1,6.69799992746777,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-31
187724,2020-07-31 19:00:00,2020-07-31 20:00:00,VXH1,VXH1 Vauxhall,VXH1,0.5286666426062584,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-31
187725,2020-07-31 20:00:00,2020-07-31 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-31
187726,2020-07-31 21:00:00,2020-07-31 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-31
187727,2020-07-31 22:00:00,2020-07-31 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-07-31
187728,2020-07-31 23:00:00,2020-08-01 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-01
187729,2020-08-01 00:00:00,2020-08-01 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-01
187730,2020-08-01 01:00:00,2020-08-01 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-01
187731,2020-08-01 02:00:00,2020-08-01 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-01
187732,2020-08-01 03:00:00,2020-08-01 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-01
187733,2020-08-01 04:00:00,2020-08-01 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-01
187734,2020-08-01 05:00:00,2020-08-01 06:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0497222211460272,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-01
187735,2020-08-01 06:00:00,2020-08-01 07:00:00,VXH1,VXH1 Vauxhall,VXH1,0.6049444359044234,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-01
187736,2020-08-01 07:00:00,2020-08-01 08:00:00,VXH1,VXH1 Vauxhall,VXH1,0.3884444382621182,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-01
187737,2020-08-01 08:00:00,2020-08-01 09:00:00,VXH1,VXH1 Vauxhall,VXH1,11.266999907377691,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-01
187738,2020-08-01 09:00:00,2020-08-01 10:00:00,VXH1,VXH1 Vauxhall,VXH1,14.20655527803633,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-01
187739,2020-08-01 10:00:00,2020-08-01 11:00:00,VXH1,VXH1 Vauxhall,VXH1,12.27788864745034,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-01
187740,2020-08-01 11:00:00,2020-08-01 12:00:00,VXH1,VXH1 Vauxhall,VXH1,1.5,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-01
187741,2020-08-01 12:00:00,2020-08-01 13:00:00,VXH1,VXH1 Vauxhall,VXH1,1.5,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-01
187742,2020-08-01 13:00:00,2020-08-01 14:00:00,VXH1,VXH1 Vauxhall,VXH1,1.5,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-01
187743,2020-08-01 14:00:00,2020-08-01 15:00:00,VXH1,VXH1 Vauxhall,VXH1,12.504777627521092,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-01
187744,2020-08-01 15:00:00,2020-08-01 16:00:00,VXH1,VXH1 Vauxhall,VXH1,15.675499794748095,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-01
187745,2020-08-01 16:00:00,2020-08-01 17:00:00,VXH1,VXH1 Vauxhall,VXH1,13.731333128213883,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-01
187746,2020-08-01 17:00:00,2020-08-01 18:00:00,VXH1,VXH1 Vauxhall,VXH1,2.7378332991070216,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-01
187747,2020-08-01 18:00:00,2020-08-01 19:00:00,VXH1,VXH1 Vauxhall,VXH1,1.3298333162731597,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-01
187748,2020-08-01 19:00:00,2020-08-01 20:00:00,VXH1,VXH1 Vauxhall,VXH1,0.3416111137138473,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-01
187749,2020-08-01 20:00:00,2020-08-01 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-01
187750,2020-08-01 21:00:00,2020-08-01 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-01
187751,2020-08-01 22:00:00,2020-08-01 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-01
187752,2020-08-01 23:00:00,2020-08-02 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-02
187753,2020-08-02 00:00:00,2020-08-02 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-02
187754,2020-08-02 01:00:00,2020-08-02 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-02
187755,2020-08-02 02:00:00,2020-08-02 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-02
187756,2020-08-02 03:00:00,2020-08-02 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-02
187757,2020-08-02 04:00:00,2020-08-02 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-02
187758,2020-08-02 05:00:00,2020-08-02 06:00:00,VXH1,VXH1 Vauxhall,VXH1,0.586722205132246,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-02
187759,2020-08-02 06:00:00,2020-08-02 07:00:00,VXH1,VXH1 Vauxhall,VXH1,7.182610915369458,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-02
187760,2020-08-02 07:00:00,2020-08-02 08:00:00,VXH1,VXH1 Vauxhall,VXH1,13.778277665774027,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-02
187761,2020-08-02 08:00:00,2020-08-02 09:00:00,VXH1,VXH1 Vauxhall,VXH1,14.744499751196969,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-02
187762,2020-08-02 09:00:00,2020-08-02 10:00:00,VXH1,VXH1 Vauxhall,VXH1,13.530666404035356,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-02
187763,2020-08-02 10:00:00,2020-08-02 11:00:00,VXH1,VXH1 Vauxhall,VXH1,14.059999753104316,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-02
187764,2020-08-02 11:00:00,2020-08-02 12:00:00,VXH1,VXH1 Vauxhall,VXH1,14.541499785847137,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-02
187765,2020-08-02 12:00:00,2020-08-02 13:00:00,VXH1,VXH1 Vauxhall,VXH1,15.194666481018066,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-02
187766,2020-08-02 13:00:00,2020-08-02 14:00:00,VXH1,VXH1 Vauxhall,VXH1,15.199999809265137,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-02
187767,2020-08-02 14:00:00,2020-08-02 15:00:00,VXH1,VXH1 Vauxhall,VXH1,15.199999809265137,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-02
187768,2020-08-02 15:00:00,2020-08-02 16:00:00,VXH1,VXH1 Vauxhall,VXH1,15.199999809265137,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-02
187769,2020-08-02 16:00:00,2020-08-02 17:00:00,VXH1,VXH1 Vauxhall,VXH1,15.199999809265137,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-02
187770,2020-08-02 17:00:00,2020-08-02 18:00:00,VXH1,VXH1 Vauxhall,VXH1,14.473499705526564,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-02
187771,2020-08-02 18:00:00,2020-08-02 19:00:00,VXH1,VXH1 Vauxhall,VXH1,9.10522207154168,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-02
187772,2020-08-02 19:00:00,2020-08-02 20:00:00,VXH1,VXH1 Vauxhall,VXH1,1.749166638321347,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-02
187773,2020-08-02 20:00:00,2020-08-02 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-02
187774,2020-08-02 21:00:00,2020-08-02 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-02
187775,2020-08-02 22:00:00,2020-08-02 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-08-02
